# boron_feed,boron_limit,LCOW,SEC,Recovery,RO1_Boron_rej,RO1_Feed_pH,HCl dose,RO2_Boron_rej,RO2_Feed_pH,NaOH dose,Mem Area RO1,Mem Area RO2,P1,P2
1.050000e-02,2.400000e-03,8.950031e-01,5.101120e+00,5.921404e-01,5.419866e-01,5.500000e+00,6.034157e+01,6.493801e-01,8.884560e+00,7.478454e+00,1.075701e+02,7.048039e+01,6.881913e+06,6.881913e+06
1.100000e-02,3.000000e-04,9.578177e-01,5.110324e+00,5.946535e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.668222e-01,1.127322e+01,1.083319e+02,1.069530e+02,7.074086e+01,6.924485e+06,6.924485e+06
1.100000e-02,5.000000e-04,9.324215e-01,5.106591e+00,5.936450e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.436504e-01,1.100485e+01,6.754605e+01,1.072008e+02,7.063635e+01,6.907328e+06,6.907328e+06
1.100000e-02,1.000000e-03,9.106920e-01,5.103409e+00,5.927740e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.816658e-01,1.045749e+01,3.266013e+01,1.074147e+02,7.054607e+01,6.892590e+06,6.892590e+06
1.100000e-02,2.400000e-03,8.959222e-01,5.101254e+00,5.921777e-01,5.419866e-01,5.500000e+00,6.034157e+01,6.697650e-01,9.019535e+00,8.953459e+00,1.075610e+02,7.048425e+01,6.882539e+06,6.882539e+06
1.150000e-02,3.000000e-04,9.603761e-01,5.110701e+00,5.947546e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.683033e-01,1.129293e+01,1.124413e+02,1.069282e+02,7.075132e+01,6.926209e+06,6.926209e+06
1.150000e-02,5.000000e-04,9.343212e-01,5.106869e+00,5.937208e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.462117e-01,1.103173e+01,7.059650e+01,1.071822e+02,7.064420e+01,6.908614e+06,6.908614e+06
1.150000e-02,1.000000e-03,9.116620e-01,5.103551e+00,5.928131e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.873008e-01,1.050182e+01,3.421709e+01,1.074051e+02,7.055011e+01,6.893249e+06,6.893249e+06
1.150000e-02,2.400000e-03,8.968117e-01,5.101383e+00,5.922137e-01,5.419866e-01,5.500000e+00,6.034157e+01,6.879098e-01,9.138297e+00,1.038112e+01,1.075521e+02,7.048798e+01,6.883145e+06,6.883145e+06
1.200000e-02,3.000000e-04,9.628685e-01,5.111069e+00,5.948529e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.696579e-01,1.131134e+01,1.164450e+02,1.069040e+02,7.076151e+01,6.927888e+06,6.927888e+06
