# boron_feed,boron_limit,LCOW,SEC,Recovery,RO1_Boron_rej,RO1_Feed_pH,HCl dose,RO2_Boron_rej,RO2_Feed_pH,NaOH dose,Mem Area RO1,Mem Area RO2,P1,P2
8.000000e-03,5.000000e-04,9.058783e-01,5.102706e+00,5.925801e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.303453e-01,1.015724e+01,2.493318e+01,1.074623e+02,7.052596e+01,6.889317e+06,6.889317e+06
8.000000e-03,1.000000e-03,9.020057e-01,5.102141e+00,5.924237e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.507400e-01,9.772870e+00,1.871741e+01,1.075006e+02,7.050976e+01,6.886682e+06,6.886682e+06
8.000000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.555404e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
8.500000e-03,3.000000e-04,9.093161e-01,5.103208e+00,5.927186e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.617749e-01,1.038696e+01,3.045137e+01,1.074283e+02,7.054032e+01,6.891654e+06,6.891654e+06
8.500000e-03,5.000000e-04,9.061959e-01,5.102752e+00,5.925929e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.346987e-01,1.018252e+01,2.544307e+01,1.074591e+02,7.052729e+01,6.889533e+06,6.889533e+06
8.500000e-03,1.000000e-03,9.024014e-01,5.102198e+00,5.924397e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.606907e-01,9.817831e+00,1.935244e+01,1.074967e+02,7.051141e+01,6.886951e+06,6.886951e+06
8.500000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.555404e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
9.000000e-03,3.000000e-04,9.098149e-01,5.103281e+00,5.927387e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.639717e-01,1.041367e+01,3.125217e+01,1.074233e+02,7.054241e+01,6.891993e+06,6.891993e+06
9.000000e-03,5.000000e-04,9.064992e-01,5.102797e+00,5.926051e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.385400e-01,1.020577e+01,2.592986e+01,1.074561e+02,7.052856e+01,6.889739e+06,6.889739e+06
9.000000e-03,1.000000e-03,9.027563e-01,5.102250e+00,5.924541e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.693975e-01,9.857325e+00,1.992207e+01,1.074932e+02,7.051290e+01,6.887193e+06,6.887193e+06
9.000000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.555404e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
9.500000e-03,3.000000e-04,9.103872e-01,5.103364e+00,5.927618e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.659298e-01,1.044269e+01,3.217076e+01,1.074177e+02,7.054480e+01,6.892382e+06,6.892382e+06
9.500000e-03,5.000000e-04,9.067910e-01,5.102839e+00,5.926169e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.419544e-01,1.022734e+01,2.639818e+01,1.074532e+02,7.052978e+01,6.889938e+06,6.889938e+06
9.500000e-03,1.000000e-03,9.030792e-01,5.102297e+00,5.924671e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.770800e-01,9.892429e+00,2.044036e+01,1.074900e+02,7.051425e+01,6.887413e+06,6.887413e+06
9.500000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.555404e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
1.000000e-02,3.000000e-04,9.111406e-01,5.103475e+00,5.927921e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.676860e-01,1.047847e+01,3.338014e+01,1.074102e+02,7.054794e+01,6.892894e+06,6.892894e+06
1.000000e-02,5.000000e-04,9.070731e-01,5.102880e+00,5.926282e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.450095e-01,1.024752e+01,2.685107e+01,1.074505e+02,7.053095e+01,6.890129e+06,6.890129e+06
1.000000e-02,1.000000e-03,9.033768e-01,5.102341e+00,5.924791e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.839089e-01,9.923942e+00,2.091811e+01,1.074870e+02,7.051550e+01,6.887615e+06,6.887615e+06
1.000000e-02,2.400000e-03,8.932466e-01,5.100864e+00,5.920693e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.700567e-01,8.554244e+00,4.659495e+00,1.075876e+02,7.047301e+01,6.880716e+06,6.880716e+06
1.050000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050000e-02,5.000000e-04,9.073477e-01,5.102920e+00,5.926393e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.477590e-01,1.026654e+01,2.729177e+01,1.074477e+02,7.053210e+01,6.890316e+06,6.890316e+06
1.050000e-02,1.000000e-03,9.036528e-01,5.102381e+00,5.924903e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.900189e-01,9.952473e+00,2.136106e+01,1.074843e+02,7.051665e+01,6.887803e+06,6.887803e+06
1.050000e-02,2.400000e-03,8.946971e-01,5.101075e+00,5.921280e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.904236e-01,8.835915e+00,6.987331e+00,1.075732e+02,7.047910e+01,6.881705e+06,6.881705e+06
1.100000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000e-02,5.000000e-04,9.076166e-01,5.102960e+00,5.926502e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.502467e-01,1.028460e+01,2.772339e+01,1.074451e+02,7.053323e+01,6.890499e+06,6.890499e+06
1.100000e-02,1.000000e-03,9.039101e-01,5.102419e+00,5.925006e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.955180e-01,9.978496e+00,2.177407e+01,1.074818e+02,7.051773e+01,6.887978e+06,6.887978e+06
1.100000e-02,2.400000e-03,8.957816e-01,5.101233e+00,5.921720e-01,5.109595e-01,5.500000e+00,6.034157e+01,7.084222e-01,8.999897e+00,8.727904e+00,1.075624e+02,7.048366e+01,6.882444e+06,6.882444e+06
1.150000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.150000e-02,5.000000e-04,9.078818e-01,5.102998e+00,5.926608e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.525082e-01,1.030187e+01,2.814912e+01,1.074425e+02,7.053433e+01,6.890679e+06,6.890679e+06
1.150000e-02,1.000000e-03,9.041514e-01,5.102454e+00,5.925104e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.004933e-01,1.000239e+01,2.216133e+01,1.074794e+02,7.051874e+01,6.888142e+06,6.888142e+06
