# boron_feed,boron_limit,LCOW,SEC,Recovery,RO1_Boron_rej,RO1_Feed_pH,HCl dose,RO2_Boron_rej,RO2_Feed_pH,NaOH dose,Mem Area RO1,Mem Area RO2,P1,P2
1.500000e-02,5.000000e-04,9.624095e-01,5.290570e+00,5.936253e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.655172e-01,1.063248e+01,3.970417e+01,1.072061e+02,9.826753e+01,6.906953e+06,6.906953e+06
1.500000e-02,1.000000e-03,9.529991e-01,5.289195e+00,5.932493e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.285714e-01,1.013995e+01,2.459489e+01,1.072985e+02,9.821317e+01,6.900584e+06,6.900584e+06
1.500000e-02,2.400000e-03,9.450283e-01,5.288033e+00,5.929298e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.095238e-01,9.250914e+00,1.179852e+01,1.073769e+02,9.816697e+01,6.895180e+06,6.895180e+06
1.550000e-02,3.000000e-04,9.815528e-01,5.293374e+00,5.943857e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.802632e-01,1.103045e+01,7.044645e+01,1.070193e+02,9.837747e+01,6.919879e+06,6.919879e+06
1.550000e-02,5.000000e-04,9.630674e-01,5.290666e+00,5.936515e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.666667e-01,1.065413e+01,4.076063e+01,1.071997e+02,9.827132e+01,6.907398e+06,6.907398e+06
1.550000e-02,1.000000e-03,9.533173e-01,5.289242e+00,5.932621e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.310345e-01,1.016591e+01,2.510582e+01,1.072953e+02,9.821501e+01,6.900799e+06,6.900799e+06
1.550000e-02,2.400000e-03,9.453709e-01,5.288083e+00,5.929436e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.167939e-01,9.293684e+00,1.234852e+01,1.073735e+02,9.816896e+01,6.895413e+06,6.895413e+06
1.600000e-02,3.000000e-04,9.840993e-01,5.293748e+00,5.944864e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.808917e-01,1.106415e+01,7.453636e+01,1.069945e+02,9.839203e+01,6.921595e+06,6.921595e+06
1.600000e-02,5.000000e-04,9.637364e-01,5.290764e+00,5.936782e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.677419e-01,1.067510e+01,4.183474e+01,1.071931e+02,9.827518e+01,6.907851e+06,6.907851e+06
1.600000e-02,1.000000e-03,9.536326e-01,5.289288e+00,5.932747e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.333333e-01,1.019069e+01,2.561204e+01,1.072922e+02,9.821684e+01,6.901013e+06,6.901013e+06
1.600000e-02,2.400000e-03,9.456970e-01,5.288130e+00,5.929567e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.235294e-01,9.334154e+00,1.287202e+01,1.073703e+02,9.817085e+01,6.895634e+06,6.895634e+06
1.650000e-02,3.000000e-04,9.872004e-01,5.294203e+00,5.946090e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.814815e-01,1.110194e+01,7.951735e+01,1.069644e+02,9.840974e+01,6.923684e+06,6.923684e+06
1.650000e-02,5.000000e-04,9.644181e-01,5.290864e+00,5.937053e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.687500e-01,1.069545e+01,4.292951e+01,1.071865e+02,9.827910e+01,6.908311e+06,6.908311e+06
1.650000e-02,1.000000e-03,9.539462e-01,5.289334e+00,5.932872e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.354839e-01,1.021441e+01,2.611553e+01,1.072891e+02,9.821865e+01,6.901225e+06,6.901225e+06
1.650000e-02,2.400000e-03,9.460084e-01,5.288176e+00,5.929692e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.297873e-01,9.372529e+00,1.337199e+01,1.073672e+02,9.817266e+01,6.895845e+06,6.895845e+06
1.700000e-02,3.000000e-04,9.913552e-01,5.294813e+00,5.947729e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.820359e-01,1.114804e+01,8.619111e+01,1.069241e+02,9.843343e+01,6.926481e+06,6.926481e+06
1.700000e-02,5.000000e-04,9.651144e-01,5.290966e+00,5.937331e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.696970e-01,1.071526e+01,4.404751e+01,1.071797e+02,9.828311e+01,6.908782e+06,6.908782e+06
1.700000e-02,1.000000e-03,9.542582e-01,5.289379e+00,5.932997e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.375000e-01,1.023714e+01,2.661639e+01,1.072861e+02,9.822046e+01,6.901436e+06,6.901436e+06
1.700000e-02,2.400000e-03,9.463056e-01,5.288219e+00,5.929811e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.356165e-01,9.408988e+00,1.384908e+01,1.073643e+02,9.817438e+01,6.896047e+06,6.896047e+06
1.750000e-02,3.000000e-04,9.993641e-01,5.295991e+00,5.950881e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.825581e-01,1.122508e+01,9.905667e+01,1.068466e+02,9.847900e+01,6.931868e+06,6.931868e+06
1.750000e-02,5.000000e-04,9.658265e-01,5.291070e+00,5.937614e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.705882e-01,1.073458e+01,4.519095e+01,1.071727e+02,9.828721e+01,6.909264e+06,6.909264e+06
1.750000e-02,1.000000e-03,9.545685e-01,5.289425e+00,5.933121e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.393939e-01,1.025897e+01,2.711468e+01,1.072830e+02,9.822225e+01,6.901647e+06,6.901647e+06
1.750000e-02,2.400000e-03,9.465891e-01,5.288260e+00,5.929925e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.410596e-01,9.443692e+00,1.430415e+01,1.073615e+02,9.817603e+01,6.896239e+06,6.896239e+06
1.800000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000e-02,5.000000e-04,9.665555e-01,5.291177e+00,5.937905e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.714286e-01,1.075346e+01,4.636152e+01,1.071656e+02,9.829141e+01,6.909756e+06,6.909756e+06
1.800000e-02,1.000000e-03,9.548776e-01,5.289470e+00,5.933245e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.411765e-01,1.027994e+01,2.761091e+01,1.072800e+02,9.822404e+01,6.901856e+06,6.901856e+06
1.800000e-02,2.400000e-03,9.468605e-01,5.288300e+00,5.930034e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.461539e-01,9.476780e+00,1.473985e+01,1.073588e+02,9.817760e+01,6.896423e+06,6.896423e+06
1.850000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.850000e-02,5.000000e-04,9.673019e-01,5.291286e+00,5.938202e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.722222e-01,1.077196e+01,4.756016e+01,1.071583e+02,9.829571e+01,6.910261e+06,6.910261e+06
1.850000e-02,1.000000e-03,9.551859e-01,5.289515e+00,5.933368e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.428571e-01,1.030014e+01,2.810582e+01,1.072770e+02,9.822582e+01,6.902065e+06,6.902065e+06
1.850000e-02,2.400000e-03,9.471202e-01,5.288338e+00,5.930138e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.509317e-01,9.508380e+00,1.515672e+01,1.073563e+02,9.817911e+01,6.896599e+06,6.896599e+06
1.900000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900000e-02,5.000000e-04,9.680654e-01,5.291398e+00,5.938506e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.729730e-01,1.079011e+01,4.878612e+01,1.071508e+02,9.830010e+01,6.910777e+06,6.910777e+06
1.900000e-02,1.000000e-03,9.554937e-01,5.289560e+00,5.933491e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.444444e-01,1.031961e+01,2.860009e+01,1.072740e+02,9.822760e+01,6.902273e+06,6.902273e+06
1.900000e-02,2.400000e-03,9.473688e-01,5.288374e+00,5.930237e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.554217e-01,9.538602e+00,1.555583e+01,1.073538e+02,9.818055e+01,6.896768e+06,6.896768e+06
1.950000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.950000e-02,5.000000e-04,9.688420e-01,5.291511e+00,5.938814e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.736842e-01,1.080797e+01,5.003326e+01,1.071432e+02,9.830456e+01,6.911301e+06,6.911301e+06
1.950000e-02,1.000000e-03,9.558013e-01,5.289605e+00,5.933614e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.459460e-01,1.033841e+01,2.909386e+01,1.072709e+02,9.822938e+01,6.902481e+06,6.902481e+06
1.950000e-02,2.400000e-03,9.476077e-01,5.288409e+00,5.930333e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.596491e-01,9.567548e+00,1.593942e+01,1.073515e+02,9.818194e+01,6.896930e+06,6.896930e+06
2.000000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000e-02,5.000000e-04,9.696348e-01,5.291627e+00,5.939130e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.743590e-01,1.082559e+01,5.130631e+01,1.071355e+02,9.830912e+01,6.911837e+06,6.911837e+06
2.000000e-02,1.000000e-03,9.561087e-01,5.289650e+00,5.933737e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.473684e-01,1.035657e+01,2.958743e+01,1.072679e+02,9.823116e+01,6.902690e+06,6.902690e+06
2.000000e-02,2.400000e-03,9.478376e-01,5.288442e+00,5.930426e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.636364e-01,9.595310e+00,1.630844e+01,1.073492e+02,9.818327e+01,6.897086e+06,6.897086e+06
2.050000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.050000e-02,5.000000e-04,9.704484e-01,5.291747e+00,5.939453e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.750000e-01,1.084300e+01,5.261290e+01,1.071275e+02,9.831380e+01,6.912386e+06,6.912386e+06
2.050000e-02,1.000000e-03,9.564161e-01,5.289694e+00,5.933860e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.487180e-01,1.037414e+01,3.008107e+01,1.072649e+02,9.823293e+01,6.902898e+06,6.902898e+06
2.050000e-02,2.400000e-03,9.480585e-01,5.288475e+00,5.930514e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.674033e-01,9.621968e+00,1.666311e+01,1.073470e+02,9.818455e+01,6.897235e+06,6.897235e+06
2.100000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.100000e-02,5.000000e-04,9.712863e-01,5.291869e+00,5.939786e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.756098e-01,1.086026e+01,5.395842e+01,1.071193e+02,9.831861e+01,6.912952e+06,6.912952e+06
2.100000e-02,1.000000e-03,9.567237e-01,5.289739e+00,5.933983e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.500000e-01,1.039117e+01,3.057494e+01,1.072619e+02,9.823471e+01,6.903106e+06,6.903106e+06
2.100000e-02,2.400000e-03,9.482718e-01,5.288506e+00,5.930600e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.709678e-01,9.647597e+00,1.700551e+01,1.073449e+02,9.818579e+01,6.897380e+06,6.897380e+06
2.150000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.150000e-02,5.000000e-04,9.721516e-01,5.291996e+00,5.940130e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.761905e-01,1.087741e+01,5.534804e+01,1.071109e+02,9.832358e+01,6.913537e+06,6.913537e+06
2.150000e-02,1.000000e-03,9.570314e-01,5.289784e+00,5.934106e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.512195e-01,1.040767e+01,3.106891e+01,1.072589e+02,9.823649e+01,6.903314e+06,6.903314e+06
2.150000e-02,2.400000e-03,9.484783e-01,5.288536e+00,5.930682e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.743456e-01,9.672265e+00,1.733706e+01,1.073429e+02,9.818699e+01,6.897520e+06,6.897520e+06
2.200000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000e-02,5.000000e-04,9.730475e-01,5.292127e+00,5.940486e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.767442e-01,1.089449e+01,5.678685e+01,1.071022e+02,9.832873e+01,6.914141e+06,6.914141e+06
2.200000e-02,1.000000e-03,9.573394e-01,5.289829e+00,5.934229e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.523810e-01,1.042369e+01,3.156350e+01,1.072558e+02,9.823827e+01,6.903523e+06,6.903523e+06
2.200000e-02,2.400000e-03,9.486787e-01,5.288565e+00,5.930763e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.775510e-01,9.696032e+00,1.765876e+01,1.073409e+02,9.818815e+01,6.897656e+06,6.897656e+06
2.250000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.250000e-02,5.000000e-04,9.739770e-01,5.292263e+00,5.940855e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.772727e-01,1.091157e+01,5.827946e+01,1.070931e+02,9.833406e+01,6.914769e+06,6.914769e+06
2.250000e-02,1.000000e-03,9.576482e-01,5.289874e+00,5.934353e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.534884e-01,1.043926e+01,3.205925e+01,1.072528e+02,9.824005e+01,6.903732e+06,6.903732e+06
2.250000e-02,2.400000e-03,9.488734e-01,5.288593e+00,5.930841e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.805970e-01,9.718955e+00,1.797141e+01,1.073390e+02,9.818928e+01,6.897788e+06,6.897788e+06
2.300000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000e-02,5.000000e-04,9.749457e-01,5.292405e+00,5.941239e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.777778e-01,1.092869e+01,5.983515e+01,1.070836e+02,9.833962e+01,6.915423e+06,6.915423e+06
2.300000e-02,1.000000e-03,9.579579e-01,5.289920e+00,5.934476e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.545455e-01,1.045439e+01,3.255649e+01,1.072498e+02,9.824184e+01,6.903941e+06,6.903941e+06
2.300000e-02,2.400000e-03,9.490630e-01,5.288621e+00,5.930917e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.834952e-01,9.741086e+00,1.827570e+01,1.073372e+02,9.819038e+01,6.897916e+06,6.897916e+06
2.350000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.350000e-02,5.000000e-04,9.759601e-01,5.292554e+00,5.941642e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.782609e-01,1.094593e+01,6.146421e+01,1.070738e+02,9.834544e+01,6.916107e+06,6.916107e+06
2.350000e-02,1.000000e-03,9.582686e-01,5.289965e+00,5.934600e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.555556e-01,1.046912e+01,3.305543e+01,1.072467e+02,9.824364e+01,6.904152e+06,6.904152e+06
2.350000e-02,2.400000e-03,9.492477e-01,5.288648e+00,5.930991e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.862559e-01,9.762470e+00,1.857225e+01,1.073353e+02,9.819145e+01,6.898042e+06,6.898042e+06
2.400000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000e-02,5.000000e-04,9.770274e-01,5.292710e+00,5.942065e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.787234e-01,1.096335e+01,6.317837e+01,1.070634e+02,9.835155e+01,6.916827e+06,6.916827e+06
2.400000e-02,1.000000e-03,9.585805e-01,5.290011e+00,5.934725e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.565217e-01,1.048347e+01,3.355609e+01,1.072437e+02,9.824544e+01,6.904363e+06,6.904363e+06
2.400000e-02,2.400000e-03,9.494279e-01,5.288674e+00,5.931063e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.888889e-01,9.783152e+00,1.886155e+01,1.073336e+02,9.819249e+01,6.898164e+06,6.898164e+06
2.450000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.450000e-02,5.000000e-04,9.781563e-01,5.292876e+00,5.942512e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.791667e-01,1.098104e+01,6.499143e+01,1.070524e+02,9.835802e+01,6.917589e+06,6.917589e+06
2.450000e-02,1.000000e-03,9.588931e-01,5.290056e+00,5.934850e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.574468e-01,1.049746e+01,3.405807e+01,1.072406e+02,9.824724e+01,6.904574e+06,6.904574e+06
2.450000e-02,2.400000e-03,9.496038e-01,5.288700e+00,5.931134e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.914027e-01,9.803170e+00,1.914399e+01,1.073318e+02,9.819351e+01,6.898283e+06,6.898283e+06
2.500000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000e-02,5.000000e-04,9.793563e-01,5.293052e+00,5.942988e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.795918e-01,1.099911e+01,6.691870e+01,1.070407e+02,9.836490e+01,6.918398e+06,6.918398e+06
2.500000e-02,1.000000e-03,9.592062e-01,5.290102e+00,5.934975e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.583333e-01,1.051111e+01,3.456081e+01,1.072375e+02,9.824905e+01,6.904786e+06,6.904786e+06
2.500000e-02,2.400000e-03,9.497758e-01,5.288725e+00,5.931203e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.938053e-01,9.822563e+00,1.942004e+01,1.073301e+02,9.819451e+01,6.898399e+06,6.898399e+06
