# boron_feed,boron_limit,LCOW,SEC,Recovery,RO1_Boron_rej,RO1_Feed_pH,HCl dose,RO2_Boron_rej,RO2_Feed_pH,NaOH dose,Mem Area RO1,Mem Area RO2,P1,P2
2.020000e-02,1.000000e-03,9.398066e-01,5.107675e+00,5.939394e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.479167e-01,1.104993e+01,7.277176e+01,1.071285e+02,7.066685e+01,6.912326e+06,1.231775e+06
2.020000e-02,2.400000e-03,9.124893e-01,5.103672e+00,5.928464e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.651686e-01,1.033156e+01,2.891194e+01,1.073969e+02,7.055357e+01,6.893812e+06,1.231494e+06
2.116000e-02,3.000000e-04,1.016045e+00,5.118944e+00,5.969281e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.856184e-01,1.157022e+01,1.952622e+02,1.063932e+02,7.097651e+01,6.963542e+06,1.232541e+06
2.116000e-02,5.000000e-04,9.806370e-01,5.113693e+00,5.955512e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.757986e-01,1.140021e+01,1.383576e+02,1.067322e+02,7.083386e+01,6.939838e+06,1.232188e+06
2.116000e-02,1.000000e-03,9.419204e-01,5.107985e+00,5.940235e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.503968e-01,1.107687e+01,7.616632e+01,1.071079e+02,7.067557e+01,6.913755e+06,1.231796e+06
2.116000e-02,2.400000e-03,9.133869e-01,5.103803e+00,5.928825e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.720682e-01,1.038358e+01,3.035282e+01,1.073880e+02,7.055731e+01,6.894422e+06,1.231503e+06
2.212000e-02,3.000000e-04,1.019309e+00,5.119430e+00,5.970541e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.862511e-01,1.158303e+01,2.005086e+02,1.063622e+02,7.098956e+01,6.965720e+06,1.232573e+06
2.212000e-02,5.000000e-04,9.835128e-01,5.114118e+00,5.956637e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.768733e-01,1.141684e+01,1.429784e+02,1.067046e+02,7.084552e+01,6.941768e+06,1.232217e+06
2.212000e-02,1.000000e-03,9.440016e-01,5.108291e+00,5.941062e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.526515e-01,1.110188e+01,7.950861e+01,1.070876e+02,7.068414e+01,6.915162e+06,1.231818e+06
2.212000e-02,2.400000e-03,9.142912e-01,5.103935e+00,5.929189e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.782962e-01,1.043132e+01,3.180453e+01,1.073791e+02,7.056108e+01,6.895036e+06,1.231512e+06
2.308000e-02,3.000000e-04,1.022446e+00,5.119896e+00,5.971750e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.868306e-01,1.159504e+01,2.055519e+02,1.063323e+02,7.100208e+01,6.967812e+06,1.232604e+06
2.308000e-02,5.000000e-04,9.863043e-01,5.114532e+00,5.957728e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.778565e-01,1.143240e+01,1.474638e+02,1.066777e+02,7.085683e+01,6.943641e+06,1.232245e+06
2.308000e-02,1.000000e-03,9.460458e-01,5.108592e+00,5.941874e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.547101e-01,1.112517e+01,8.279151e+01,1.070676e+02,7.069255e+01,6.916543e+06,1.231838e+06
2.308000e-02,2.400000e-03,9.152044e-01,5.104069e+00,5.929556e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.839459e-01,1.047534e+01,3.327048e+01,1.073701e+02,7.056489e+01,6.895656e+06,1.231522e+06
2.404000e-02,3.000000e-04,1.025462e+00,5.120346e+00,5.972912e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.873631e-01,1.160634e+01,2.104006e+02,1.063037e+02,7.101411e+01,6.969823e+06,1.232634e+06
2.404000e-02,5.000000e-04,9.890173e-01,5.114933e+00,5.958788e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.787596e-01,1.144700e+01,1.518233e+02,1.066516e+02,7.086781e+01,6.945461e+06,1.232272e+06
2.404000e-02,1.000000e-03,9.480581e-01,5.108888e+00,5.942672e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.565972e-01,1.114694e+01,8.602333e+01,1.070480e+02,7.070083e+01,6.917902e+06,1.231859e+06
2.404000e-02,2.400000e-03,9.161245e-01,5.104204e+00,5.929926e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.890943e-01,1.051609e+01,3.474755e+01,1.073610e+02,7.056872e+01,6.896281e+06,1.231531e+06
2.500000e-02,3.000000e-04,1.028371e+00,5.120779e+00,5.974031e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.878543e-01,1.161700e+01,2.150774e+02,1.062761e+02,7.102570e+01,6.971761e+06,1.232663e+06
2.500000e-02,5.000000e-04,9.916565e-01,5.115324e+00,5.959817e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.795918e-01,1.146073e+01,1.560643e+02,1.066263e+02,7.087847e+01,6.947230e+06,1.232299e+06
2.500000e-02,1.000000e-03,9.500399e-01,5.109179e+00,5.943458e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.583333e-01,1.116734e+01,8.920621e+01,1.070287e+02,7.070897e+01,6.919240e+06,1.231879e+06
2.500000e-02,2.400000e-03,9.170507e-01,5.104339e+00,5.930298e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.938053e-01,1.055395e+01,3.623455e+01,1.073519e+02,7.057258e+01,6.896910e+06,1.231541e+06
