# Water Recovery,Inlet Salinity,LCOW,SEC,Evaporator area,Evaporator temperature,Evaporator pressure,Compressor pressure ratio
5.224138e-01,8.086207e-02,4.415854e+00,2.130028e+01,8.066678e+02,3.481500e+02,3.367896e+04,1.576783e+00
5.224138e-01,8.413793e-02,4.432886e+00,2.148719e+01,8.088634e+02,3.481500e+02,3.341103e+04,1.583270e+00
5.224138e-01,8.741379e-02,4.450888e+00,2.168412e+01,8.108658e+02,3.481500e+02,3.313886e+04,1.590135e+00
5.224138e-01,9.068966e-02,4.469923e+00,2.189178e+01,8.126442e+02,3.481500e+02,3.286258e+04,1.597406e+00
5.224138e-01,9.396552e-02,4.490060e+00,2.211099e+01,8.141626e+02,3.481500e+02,3.258233e+04,1.605119e+00
5.224138e-01,9.724138e-02,4.511378e+00,2.234269e+01,8.153784e+02,3.481500e+02,3.229826e+04,1.613314e+00
5.224138e-01,1.005172e-01,4.533969e+00,2.258802e+01,8.162400e+02,3.481500e+02,3.201051e+04,1.622038e+00
5.224138e-01,1.037931e-01,4.557937e+00,2.284834e+01,8.166839e+02,3.481500e+02,3.171922e+04,1.631351e+00
5.224138e-01,1.070690e-01,4.583410e+00,2.312539e+01,8.166301e+02,3.481500e+02,3.142454e+04,1.641325e+00
5.224138e-01,1.103448e-01,4.610543e+00,2.342138e+01,8.159760e+02,3.481500e+02,3.112661e+04,1.652054e+00
5.224138e-01,1.136207e-01,4.639526e+00,2.373923e+01,8.145865e+02,3.481500e+02,3.082557e+04,1.663662e+00
5.224138e-01,1.168966e-01,nan,nan,nan,nan,nan,nan
5.224138e-01,1.201724e-01,nan,nan,nan,nan,nan,nan
5.224138e-01,1.234483e-01,nan,nan,nan,nan,nan,nan
5.224138e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
5.224138e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
5.327586e-01,3.500000e-02,4.246508e+00,1.944272e+01,7.837592e+02,3.481500e+02,3.686498e+04,1.513775e+00
5.327586e-01,3.827586e-02,4.254496e+00,1.953806e+01,7.869474e+02,3.481500e+02,3.666424e+04,1.516954e+00
5.327586e-01,4.155172e-02,4.263034e+00,1.963878e+01,7.901238e+02,3.481500e+02,3.645727e+04,1.520318e+00
5.327586e-01,4.482759e-02,4.272131e+00,1.974501e+01,7.932854e+02,3.481500e+02,3.624418e+04,1.523874e+00
5.327586e-01,4.810345e-02,4.281803e+00,1.985692e+01,7.964277e+02,3.481500e+02,3.602510e+04,1.527627e+00
5.327586e-01,5.137931e-02,4.292068e+00,1.997471e+01,7.995447e+02,3.481500e+02,3.580014e+04,1.531587e+00
5.327586e-01,5.465517e-02,4.302946e+00,2.009863e+01,8.026288e+02,3.481500e+02,3.556944e+04,1.535763e+00
5.327586e-01,5.793103e-02,4.314464e+00,2.022895e+01,8.056708e+02,3.481500e+02,3.533313e+04,1.540167e+00
5.327586e-01,6.120690e-02,4.326648e+00,2.036597e+01,8.086599e+02,3.481500e+02,3.509133e+04,1.544810e+00
5.327586e-01,6.448276e-02,4.339531e+00,2.051003e+01,8.115837e+02,3.481500e+02,3.484418e+04,1.549706e+00
5.327586e-01,6.775862e-02,4.353146e+00,2.066152e+01,8.144282e+02,3.481500e+02,3.459182e+04,1.554871e+00
5.327586e-01,7.103448e-02,4.367532e+00,2.082084e+01,8.171777e+02,3.481500e+02,3.433439e+04,1.560321e+00
5.327586e-01,7.431034e-02,4.382729e+00,2.098843e+01,8.198146e+02,3.481500e+02,3.407203e+04,1.566075e+00
5.327586e-01,7.758621e-02,4.398783e+00,2.116478e+01,8.223190e+02,3.481500e+02,3.380487e+04,1.572152e+00
5.327586e-01,8.086207e-02,4.415741e+00,2.135043e+01,8.246690e+02,3.481500e+02,3.353307e+04,1.578575e+00
5.327586e-01,8.413793e-02,4.433658e+00,2.154596e+01,8.268396e+02,3.481500e+02,3.325677e+04,1.585369e+00
5.327586e-01,8.741379e-02,4.452592e+00,2.175202e+01,8.288025e+02,3.481500e+02,3.297612e+04,1.592561e+00
5.327586e-01,9.068966e-02,4.472607e+00,2.196935e+01,8.305249e+02,3.481500e+02,3.269127e+04,1.600182e+00
5.327586e-01,9.396552e-02,4.493776e+00,2.219880e+01,8.319687e+02,3.481500e+02,3.240236e+04,1.608270e+00
5.327586e-01,9.724138e-02,4.516183e+00,2.244136e+01,8.330881e+02,3.481500e+02,3.210956e+04,1.616866e+00
5.327586e-01,1.005172e-01,4.539923e+00,2.269822e+01,8.338278e+02,3.481500e+02,3.181300e+04,1.626022e+00
5.327586e-01,1.037931e-01,4.565110e+00,2.297084e+01,8.341187e+02,3.481500e+02,3.151285e+04,1.635800e+00
5.327586e-01,1.070690e-01,4.591877e+00,2.326107e+01,8.338734e+02,3.481500e+02,3.120926e+04,1.646279e+00
5.327586e-01,1.103448e-01,4.620393e+00,2.357131e+01,8.329782e+02,3.481500e+02,3.090238e+04,1.657562e+00
5.327586e-01,1.136207e-01,nan,nan,nan,nan,nan,nan
5.327586e-01,1.168966e-01,nan,nan,nan,nan,nan,nan
5.327586e-01,1.201724e-01,nan,nan,nan,nan,nan,nan
5.327586e-01,1.234483e-01,nan,nan,nan,nan,nan,nan
5.327586e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
5.327586e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
5.431034e-01,3.500000e-02,4.238460e+00,1.941777e+01,8.012232e+02,3.481500e+02,3.681700e+04,1.513017e+00
5.431034e-01,3.827586e-02,4.246909e+00,1.951704e+01,8.044718e+02,3.481500e+02,3.661009e+04,1.516324e+00
5.431034e-01,4.155172e-02,4.255931e+00,1.962193e+01,8.077074e+02,3.481500e+02,3.639670e+04,1.519824e+00
5.431034e-01,4.482759e-02,4.265537e+00,1.973260e+01,8.109264e+02,3.481500e+02,3.617694e+04,1.523526e+00
5.431034e-01,4.810345e-02,4.275744e+00,1.984925e+01,8.141236e+02,3.481500e+02,3.595095e+04,1.527435e+00
5.431034e-01,5.137931e-02,4.286570e+00,1.997208e+01,8.172921e+02,3.481500e+02,3.571887e+04,1.531563e+00
5.431034e-01,5.465517e-02,4.298041e+00,2.010136e+01,8.204235e+02,3.481500e+02,3.548083e+04,1.535918e+00
5.431034e-01,5.793103e-02,4.310181e+00,2.023740e+01,8.235077e+02,3.481500e+02,3.523696e+04,1.540514e+00
5.431034e-01,6.120690e-02,4.323021e+00,2.038051e+01,8.265328e+02,3.481500e+02,3.498742e+04,1.545363e+00
5.431034e-01,6.448276e-02,4.336595e+00,2.053106e+01,8.294857e+02,3.481500e+02,3.473235e+04,1.550480e+00
5.431034e-01,6.775862e-02,4.350938e+00,2.068944e+01,8.323511e+02,3.481500e+02,3.447189e+04,1.555882e+00
5.431034e-01,7.103448e-02,4.366091e+00,2.085609e+01,8.351123e+02,3.481500e+02,3.420619e+04,1.561585e+00
5.431034e-01,7.431034e-02,4.382096e+00,2.103147e+01,8.377505e+02,3.481500e+02,3.393540e+04,1.567610e+00
5.431034e-01,7.758621e-02,4.399001e+00,2.121610e+01,8.402446e+02,3.481500e+02,3.365969e+04,1.573978e+00
5.431034e-01,8.086207e-02,4.416856e+00,2.141052e+01,8.425714e+02,3.481500e+02,3.337920e+04,1.580712e+00
5.431034e-01,8.413793e-02,4.435717e+00,2.161535e+01,8.447044e+02,3.481500e+02,3.309408e+04,1.587839e+00
5.431034e-01,8.741379e-02,4.455646e+00,2.183127e+01,8.466135e+02,3.481500e+02,3.280451e+04,1.595387e+00
5.431034e-01,9.068966e-02,4.476710e+00,2.205906e+01,8.482640e+02,3.481500e+02,3.251064e+04,1.603389e+00
5.431034e-01,9.396552e-02,4.498986e+00,2.229958e+01,8.496151e+02,3.481500e+02,3.221263e+04,1.611885e+00
5.431034e-01,9.724138e-02,4.522561e+00,2.255391e+01,8.506177e+02,3.481500e+02,3.191065e+04,1.620920e+00
5.431034e-01,1.005172e-01,4.547537e+00,2.282328e+01,8.512119e+02,3.481500e+02,3.160485e+04,1.630547e+00
5.431034e-01,1.037931e-01,4.574035e+00,2.310926e+01,8.513226e+02,3.481500e+02,3.129540e+04,1.640836e+00
5.431034e-01,1.070690e-01,4.602200e+00,2.341385e+01,8.508534e+02,3.481500e+02,3.098247e+04,1.651871e+00
5.431034e-01,1.103448e-01,nan,nan,nan,nan,nan,nan
5.431034e-01,1.136207e-01,nan,nan,nan,nan,nan,nan
5.431034e-01,1.168966e-01,nan,nan,nan,nan,nan,nan
5.431034e-01,1.201724e-01,nan,nan,nan,nan,nan,nan
5.431034e-01,1.234483e-01,nan,nan,nan,nan,nan,nan
5.431034e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
5.431034e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
5.534483e-01,3.500000e-02,4.231124e+00,1.939700e+01,8.186595e+02,3.481500e+02,3.676640e+04,1.512396e+00
5.534483e-01,3.827586e-02,4.240055e+00,1.950043e+01,8.219675e+02,3.481500e+02,3.655297e+04,1.515838e+00
5.534483e-01,4.155172e-02,4.249583e+00,1.960976e+01,8.252608e+02,3.481500e+02,3.633278e+04,1.519484e+00
5.534483e-01,4.482759e-02,4.259722e+00,1.972516e+01,8.285353e+02,3.481500e+02,3.610597e+04,1.523341e+00
5.534483e-01,4.810345e-02,4.270491e+00,1.984685e+01,8.317849e+02,3.481500e+02,3.587268e+04,1.527418e+00
5.534483e-01,5.137931e-02,4.281909e+00,1.997507e+01,8.350019e+02,3.481500e+02,3.563306e+04,1.531725e+00
5.534483e-01,5.465517e-02,4.294004e+00,2.011011e+01,8.381769e+02,3.481500e+02,3.538726e+04,1.536273e+00
5.534483e-01,5.793103e-02,4.306803e+00,2.025227e+01,8.412987e+02,3.481500e+02,3.513541e+04,1.541076e+00
5.534483e-01,6.120690e-02,4.320338e+00,2.040192e+01,8.443545e+02,3.481500e+02,3.487769e+04,1.546147e+00
5.534483e-01,6.448276e-02,4.334645e+00,2.055944e+01,8.473300e+02,3.481500e+02,3.461423e+04,1.551503e+00
5.534483e-01,6.775862e-02,4.349762e+00,2.072525e+01,8.502089e+02,3.481500e+02,3.434521e+04,1.557160e+00
5.534483e-01,7.103448e-02,4.365731e+00,2.089980e+01,8.529732e+02,3.481500e+02,3.407079e+04,1.563138e+00
5.534483e-01,7.431034e-02,4.382597e+00,2.108358e+01,8.556028e+02,3.481500e+02,3.379112e+04,1.569458e+00
5.534483e-01,7.758621e-02,4.400410e+00,2.127714e+01,8.580755e+02,3.481500e+02,3.350637e+04,1.576141e+00
5.534483e-01,8.086207e-02,4.419223e+00,2.148104e+01,8.603665e+02,3.481500e+02,3.321671e+04,1.583213e+00
5.534483e-01,8.413793e-02,4.439095e+00,2.169593e+01,8.624477e+02,3.481500e+02,3.292232e+04,1.590701e+00
5.534483e-01,8.741379e-02,4.460089e+00,2.192252e+01,8.642871e+02,3.481500e+02,3.262335e+04,1.598637e+00
5.534483e-01,9.068966e-02,4.482278e+00,2.216161e+01,8.658476e+02,3.481500e+02,3.231998e+04,1.607055e+00
5.534483e-01,9.396552e-02,4.505742e+00,2.241415e+01,8.670856e+02,3.481500e+02,3.201240e+04,1.615997e+00
5.534483e-01,9.724138e-02,4.530574e+00,2.268124e+01,8.679483e+02,3.481500e+02,3.170076e+04,1.625511e+00
5.534483e-01,1.005172e-01,4.556882e+00,2.296421e+01,8.683705e+02,3.481500e+02,3.138525e+04,1.635656e+00
5.534483e-01,1.037931e-01,4.584796e+00,2.326473e+01,8.682698e+02,3.481500e+02,3.106604e+04,1.646505e+00
5.534483e-01,1.070690e-01,4.614474e+00,2.358497e+01,8.675394e+02,3.481500e+02,3.074332e+04,1.658152e+00
5.534483e-01,1.103448e-01,nan,nan,nan,nan,nan,nan
5.534483e-01,1.136207e-01,nan,nan,nan,nan,nan,nan
5.534483e-01,1.168966e-01,nan,nan,nan,nan,nan,nan
5.534483e-01,1.201724e-01,nan,nan,nan,nan,nan,nan
5.534483e-01,1.234483e-01,nan,nan,nan,nan,nan,nan
5.534483e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
5.534483e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
5.637931e-01,3.500000e-02,4.224475e+00,1.938034e+01,8.360688e+02,3.481500e+02,3.671297e+04,1.511909e+00
5.637931e-01,3.827586e-02,4.233910e+00,1.948819e+01,8.394348e+02,3.481500e+02,3.649262e+04,1.515496e+00
5.637931e-01,4.155172e-02,4.243969e+00,1.960225e+01,8.427843e+02,3.481500e+02,3.626524e+04,1.519297e+00
5.637931e-01,4.482759e-02,4.254669e+00,1.972271e+01,8.461121e+02,3.481500e+02,3.603096e+04,1.523321e+00
5.637931e-01,4.810345e-02,4.266029e+00,1.984980e+01,8.494114e+02,3.481500e+02,3.578995e+04,1.527577e+00
5.637931e-01,5.137931e-02,4.278073e+00,1.998379e+01,8.526734e+02,3.481500e+02,3.554235e+04,1.532077e+00
5.637931e-01,5.465517e-02,4.290829e+00,2.012499e+01,8.558876e+02,3.481500e+02,3.528832e+04,1.536833e+00
5.637931e-01,5.793103e-02,4.304326e+00,2.027375e+01,8.590419e+02,3.481500e+02,3.502803e+04,1.541859e+00
5.637931e-01,6.120690e-02,4.318599e+00,2.043043e+01,8.621223e+02,3.481500e+02,3.476165e+04,1.547170e+00
5.637931e-01,6.448276e-02,4.333686e+00,2.059546e+01,8.651132e+02,3.481500e+02,3.448933e+04,1.552784e+00
5.637931e-01,6.775862e-02,4.349628e+00,2.076927e+01,8.679971e+02,3.481500e+02,3.421126e+04,1.558719e+00
5.637931e-01,7.103448e-02,4.366467e+00,2.095235e+01,8.707548e+02,3.481500e+02,3.392761e+04,1.564995e+00
5.637931e-01,7.431034e-02,4.384254e+00,2.114521e+01,8.733648e+02,3.481500e+02,3.363855e+04,1.571634e+00
5.637931e-01,7.758621e-02,4.403039e+00,2.134841e+01,8.758034e+02,3.481500e+02,3.334427e+04,1.578660e+00
5.637931e-01,8.086207e-02,4.422878e+00,2.156257e+01,8.780443e+02,3.481500e+02,3.304494e+04,1.586100e+00
5.637931e-01,8.413793e-02,4.443833e+00,2.178835e+01,8.800576e+02,3.481500e+02,3.274074e+04,1.593982e+00
5.637931e-01,8.741379e-02,4.465972e+00,2.202651e+01,8.818092e+02,3.481500e+02,3.243187e+04,1.602341e+00
5.637931e-01,9.068966e-02,4.489371e+00,2.227788e+01,8.832595e+02,3.481500e+02,3.211850e+04,1.611214e+00
5.637931e-01,9.396552e-02,4.514114e+00,2.254346e+01,8.843614e+02,3.481500e+02,3.180083e+04,1.620644e+00
5.637931e-01,9.724138e-02,4.540302e+00,2.282442e+01,8.850578e+02,3.481500e+02,3.147904e+04,1.630683e+00
5.637931e-01,1.005172e-01,4.568050e+00,2.312218e+01,8.852776e+02,3.481500e+02,3.115332e+04,1.641396e+00
5.637931e-01,1.037931e-01,4.597497e+00,2.343857e+01,8.849298e+02,3.481500e+02,3.082387e+04,1.652863e+00
5.637931e-01,1.070690e-01,nan,nan,nan,nan,nan,nan
5.637931e-01,1.103448e-01,nan,nan,nan,nan,nan,nan
5.637931e-01,1.136207e-01,nan,nan,nan,nan,nan,nan
5.637931e-01,1.168966e-01,nan,nan,nan,nan,nan,nan
5.637931e-01,1.201724e-01,nan,nan,nan,nan,nan,nan
5.637931e-01,1.234483e-01,nan,nan,nan,nan,nan,nan
5.637931e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
5.637931e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
5.741379e-01,3.500000e-02,4.218491e+00,1.936778e+01,8.534514e+02,3.481500e+02,3.665646e+04,1.511556e+00
5.741379e-01,3.827586e-02,4.228455e+00,1.948034e+01,8.568741e+02,3.481500e+02,3.642879e+04,1.515297e+00
5.741379e-01,4.155172e-02,4.239074e+00,1.959945e+01,8.602779e+02,3.481500e+02,3.619378e+04,1.519264e+00
5.741379e-01,4.482759e-02,4.250365e+00,1.972531e+01,8.636566e+02,3.481500e+02,3.595159e+04,1.523467e+00
5.741379e-01,4.810345e-02,4.262352e+00,1.985818e+01,8.670023e+02,3.481500e+02,3.570238e+04,1.527916e+00
5.741379e-01,5.137931e-02,4.275058e+00,1.999837e+01,8.703053e+02,3.481500e+02,3.544631e+04,1.532624e+00
5.741379e-01,5.465517e-02,4.288515e+00,2.014620e+01,8.735540e+02,3.481500e+02,3.518358e+04,1.537604e+00
5.741379e-01,5.793103e-02,4.302755e+00,2.030205e+01,8.767348e+02,3.481500e+02,3.491434e+04,1.542871e+00
5.741379e-01,6.120690e-02,4.317815e+00,2.046632e+01,8.798328e+02,3.481500e+02,3.463878e+04,1.548442e+00
5.741379e-01,6.448276e-02,4.333734e+00,2.063945e+01,8.828308e+02,3.481500e+02,3.435708e+04,1.554336e+00
5.741379e-01,6.775862e-02,4.350556e+00,2.082191e+01,8.857102e+02,3.481500e+02,3.406943e+04,1.560572e+00
5.741379e-01,7.103448e-02,4.368328e+00,2.101421e+01,8.884502e+02,3.481500e+02,3.377602e+04,1.567171e+00
5.741379e-01,7.431034e-02,4.387100e+00,2.121689e+01,8.910280e+02,3.481500e+02,3.347703e+04,1.574158e+00
5.741379e-01,7.758621e-02,4.406928e+00,2.143056e+01,8.934183e+02,3.481500e+02,3.317266e+04,1.581558e+00
5.741379e-01,8.086207e-02,4.427869e+00,2.165584e+01,8.955930e+02,3.481500e+02,3.286311e+04,1.589400e+00
5.741379e-01,8.413793e-02,4.449990e+00,2.189344e+01,8.975202e+02,3.481500e+02,3.254857e+04,1.597713e+00
5.741379e-01,8.741379e-02,4.473362e+00,2.214415e+01,8.991635e+02,3.481500e+02,3.222925e+04,1.606535e+00
5.741379e-01,9.068966e-02,4.498064e+00,2.240886e+01,9.004804e+02,3.481500e+02,3.190534e+04,1.615905e+00
5.741379e-01,9.396552e-02,4.524190e+00,2.268863e+01,9.014200e+02,3.481500e+02,3.157704e+04,1.625871e+00
5.741379e-01,9.724138e-02,4.551843e+00,2.298469e+01,9.019203e+02,3.481500e+02,3.124456e+04,1.636488e+00
5.741379e-01,1.005172e-01,4.581150e+00,2.329860e+01,9.019030e+02,3.481500e+02,3.090810e+04,1.647827e+00
5.741379e-01,1.037931e-01,nan,nan,nan,nan,nan,nan
5.741379e-01,1.070690e-01,nan,nan,nan,nan,nan,nan
5.741379e-01,1.103448e-01,nan,nan,nan,nan,nan,nan
5.741379e-01,1.136207e-01,nan,nan,nan,nan,nan,nan
5.741379e-01,1.168966e-01,nan,nan,nan,nan,nan,nan
5.741379e-01,1.201724e-01,nan,nan,nan,nan,nan,nan
5.741379e-01,1.234483e-01,nan,nan,nan,nan,nan,nan
5.741379e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
5.741379e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
5.844828e-01,3.500000e-02,4.213156e+00,1.935932e+01,8.708078e+02,3.481500e+02,3.659663e+04,1.511337e+00
5.844828e-01,3.827586e-02,4.223677e+00,1.947691e+01,8.742856e+02,3.481500e+02,3.636118e+04,1.515243e+00
5.844828e-01,4.155172e-02,4.234887e+00,1.960142e+01,8.777415e+02,3.481500e+02,3.611807e+04,1.519388e+00
5.844828e-01,4.482759e-02,4.246805e+00,1.973307e+01,8.811682e+02,3.481500e+02,3.586746e+04,1.523784e+00
5.844828e-01,4.810345e-02,4.259455e+00,1.987216e+01,8.845568e+02,3.481500e+02,3.560955e+04,1.528441e+00
5.844828e-01,5.137931e-02,4.272866e+00,2.001902e+01,8.878963e+02,3.481500e+02,3.534450e+04,1.533373e+00
5.844828e-01,5.465517e-02,4.287070e+00,2.017399e+01,8.911737e+02,3.481500e+02,3.507252e+04,1.538595e+00
5.844828e-01,5.793103e-02,4.302103e+00,2.033750e+01,8.943744e+02,3.481500e+02,3.479378e+04,1.544124e+00
5.844828e-01,6.120690e-02,4.318002e+00,2.050996e+01,8.974818e+02,3.481500e+02,3.450849e+04,1.549977e+00
5.844828e-01,6.448276e-02,4.334812e+00,2.069185e+01,9.004776e+02,3.481500e+02,3.421685e+04,1.556175e+00
5.844828e-01,6.775862e-02,4.352579e+00,2.088367e+01,9.033416e+02,3.481500e+02,3.391904e+04,1.562738e+00
5.844828e-01,7.103448e-02,4.371351e+00,2.108597e+01,9.060514e+02,3.481500e+02,3.361529e+04,1.569690e+00
5.844828e-01,7.431034e-02,4.391182e+00,2.129931e+01,9.085827e+02,3.481500e+02,3.330579e+04,1.577057e+00
5.844828e-01,7.758621e-02,4.412131e+00,2.152432e+01,9.109084e+02,3.481500e+02,3.299075e+04,1.584865e+00
5.844828e-01,8.086207e-02,4.434260e+00,2.176168e+01,9.129985e+02,3.481500e+02,3.267039e+04,1.593146e+00
5.844828e-01,8.413793e-02,4.457637e+00,2.201213e+01,9.148190e+02,3.481500e+02,3.234492e+04,1.601931e+00
5.844828e-01,8.741379e-02,4.482340e+00,2.227651e+01,9.163307e+02,3.481500e+02,3.201456e+04,1.611261e+00
5.844828e-01,9.068966e-02,4.508453e+00,2.255575e+01,9.174879e+02,3.481500e+02,3.167952e+04,1.621177e+00
5.844828e-01,9.396552e-02,4.536075e+00,2.285098e+01,9.182355e+02,3.481500e+02,3.134002e+04,1.631732e+00
5.844828e-01,9.724138e-02,4.565318e+00,2.316354e+01,9.185053e+02,3.481500e+02,3.099628e+04,1.642986e+00
5.844828e-01,1.005172e-01,nan,nan,nan,nan,nan,nan
5.844828e-01,1.037931e-01,nan,nan,nan,nan,nan,nan
5.844828e-01,1.070690e-01,nan,nan,nan,nan,nan,nan
5.844828e-01,1.103448e-01,nan,nan,nan,nan,nan,nan
5.844828e-01,1.136207e-01,nan,nan,nan,nan,nan,nan
5.844828e-01,1.168966e-01,nan,nan,nan,nan,nan,nan
5.844828e-01,1.201724e-01,nan,nan,nan,nan,nan,nan
5.844828e-01,1.234483e-01,nan,nan,nan,nan,nan,nan
5.844828e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
5.844828e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
5.948276e-01,3.500000e-02,4.208459e+00,1.935500e+01,8.881383e+02,3.481500e+02,3.653317e+04,1.511252e+00
5.948276e-01,3.827586e-02,4.219569e+00,1.947798e+01,8.916695e+02,3.481500e+02,3.628945e+04,1.515336e+00
5.948276e-01,4.155172e-02,4.231405e+00,1.960827e+01,8.951749e+02,3.481500e+02,3.603772e+04,1.519673e+00
5.948276e-01,4.482759e-02,4.243988e+00,1.974615e+01,8.986463e+02,3.481500e+02,3.577817e+04,1.524276e+00
5.948276e-01,4.810345e-02,4.257345e+00,1.989194e+01,9.020735e+02,3.481500e+02,3.551100e+04,1.529158e+00
5.948276e-01,5.137931e-02,4.271507e+00,2.004598e+01,9.054442e+02,3.481500e+02,3.523641e+04,1.534333e+00
5.948276e-01,5.465517e-02,4.286509e+00,2.020867e+01,9.087440e+02,3.481500e+02,3.495460e+04,1.539818e+00
5.948276e-01,5.793103e-02,4.302389e+00,2.038046e+01,9.119568e+02,3.481500e+02,3.466577e+04,1.545630e+00
5.948276e-01,6.120690e-02,4.319189e+00,2.056179e+01,9.150645e+02,3.481500e+02,3.437015e+04,1.551790e+00
5.948276e-01,6.448276e-02,4.336955e+00,2.075318e+01,9.180473e+02,3.481500e+02,3.406793e+04,1.558319e+00
5.948276e-01,6.775862e-02,4.355736e+00,2.095517e+01,9.208833e+02,3.481500e+02,3.375935e+04,1.565240e+00
5.948276e-01,7.103448e-02,4.375584e+00,2.116831e+01,9.235486e+02,3.481500e+02,3.344463e+04,1.572577e+00
5.948276e-01,7.431034e-02,4.396557e+00,2.139324e+01,9.260169e+02,3.481500e+02,3.312399e+04,1.580359e+00
5.948276e-01,7.758621e-02,4.418716e+00,2.163061e+01,9.282595e+02,3.481500e+02,3.279765e+04,1.588615e+00
5.948276e-01,8.086207e-02,4.442127e+00,2.188112e+01,9.302441e+02,3.481500e+02,3.246585e+04,1.597376e+00
5.948276e-01,8.413793e-02,4.466864e+00,2.214557e+01,9.319343e+02,3.481500e+02,3.212882e+04,1.606681e+00
5.948276e-01,8.741379e-02,4.493008e+00,2.242485e+01,9.332879e+02,3.481500e+02,3.178679e+04,1.616568e+00
5.948276e-01,9.068966e-02,4.520650e+00,2.271995e+01,9.342554e+02,3.481500e+02,3.144000e+04,1.627086e+00
5.948276e-01,9.396552e-02,4.549896e+00,2.303207e+01,9.347767e+02,3.481500e+02,3.108868e+04,1.638291e+00
5.948276e-01,9.724138e-02,nan,nan,nan,nan,nan,nan
5.948276e-01,1.005172e-01,nan,nan,nan,nan,nan,nan
5.948276e-01,1.037931e-01,nan,nan,nan,nan,nan,nan
5.948276e-01,1.070690e-01,nan,nan,nan,nan,nan,nan
5.948276e-01,1.103448e-01,nan,nan,nan,nan,nan,nan
5.948276e-01,1.136207e-01,nan,nan,nan,nan,nan,nan
5.948276e-01,1.168966e-01,nan,nan,nan,nan,nan,nan
5.948276e-01,1.201724e-01,nan,nan,nan,nan,nan,nan
5.948276e-01,1.234483e-01,nan,nan,nan,nan,nan,nan
5.948276e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
5.948276e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
6.051724e-01,3.500000e-02,4.204392e+00,1.935490e+01,9.054431e+02,3.481500e+02,3.646576e+04,1.511306e+00
6.051724e-01,3.827586e-02,4.216127e+00,1.948366e+01,9.090254e+02,3.481500e+02,3.621323e+04,1.515580e+00
6.051724e-01,4.155172e-02,4.228628e+00,1.962018e+01,9.125775e+02,3.481500e+02,3.595232e+04,1.520124e+00
6.051724e-01,4.482759e-02,4.241919e+00,1.976477e+01,9.160899e+02,3.481500e+02,3.568325e+04,1.524952e+00
6.051724e-01,4.810345e-02,4.256031e+00,1.991777e+01,9.195508e+02,3.481500e+02,3.540623e+04,1.530076e+00
6.051724e-01,5.137931e-02,4.270996e+00,2.007959e+01,9.229465e+02,3.481500e+02,3.512147e+04,1.535515e+00
6.051724e-01,5.465517e-02,4.286853e+00,2.025064e+01,9.262613e+02,3.481500e+02,3.482919e+04,1.541285e+00
6.051724e-01,5.793103e-02,4.303643e+00,2.043139e+01,9.294772e+02,3.481500e+02,3.452963e+04,1.547407e+00
6.051724e-01,6.120690e-02,4.321411e+00,2.062236e+01,9.325746e+02,3.481500e+02,3.422301e+04,1.553902e+00
6.051724e-01,6.448276e-02,4.340206e+00,2.082407e+01,9.355320e+02,3.481500e+02,3.390957e+04,1.560792e+00
6.051724e-01,6.775862e-02,4.360081e+00,2.103711e+01,9.383256e+02,3.481500e+02,3.358954e+04,1.568104e+00
6.051724e-01,7.103448e-02,4.381091e+00,2.126208e+01,9.409299e+02,3.481500e+02,3.326317e+04,1.575863e+00
6.051724e-01,7.431034e-02,4.403298e+00,2.149963e+01,9.433166e+02,3.481500e+02,3.293070e+04,1.584101e+00
6.051724e-01,7.758621e-02,4.426766e+00,2.175046e+01,9.454549e+02,3.481500e+02,3.259238e+04,1.592847e+00
6.051724e-01,8.086207e-02,4.451567e+00,2.201533e+01,9.473100e+02,3.481500e+02,3.224846e+04,1.602138e+00
6.051724e-01,8.413793e-02,4.477779e+00,2.229508e+01,9.488428e+02,3.481500e+02,3.189919e+04,1.612013e+00
6.051724e-01,8.741379e-02,4.505488e+00,2.259064e+01,9.500080e+02,3.481500e+02,3.154482e+04,1.622516e+00
6.051724e-01,9.068966e-02,4.534793e+00,2.290309e+01,9.507514e+02,3.481500e+02,3.118561e+04,1.633699e+00
6.051724e-01,9.396552e-02,4.565808e+00,2.323372e+01,9.510072e+02,3.481500e+02,3.082181e+04,1.645623e+00
6.051724e-01,9.724138e-02,nan,nan,nan,nan,nan,nan
6.051724e-01,1.005172e-01,nan,nan,nan,nan,nan,nan
6.051724e-01,1.037931e-01,nan,nan,nan,nan,nan,nan
6.051724e-01,1.070690e-01,nan,nan,nan,nan,nan,nan
